work,word,count,total,fpm,source_id,title,author,pub_date
3236,ballad,1,106202,9.416018530724468,nyp.33433075914667,Essay on the archaeology of our popular phrases :,"Ker, John Bellenden, 1765?-1842",1840
3238,ballad,5,531433,9.408523746173083,nyp.33433075914642,"A supplement to the Imperial dictionary, English, technological, and scientific :","Ogilvie, John, 1797-1867, ed",1855
740,ballad,5,531724,9.403374683106273,hvd.32044031571342,Short Chapters on Novel and Exotic Metres,"Benson, Carl",1847
3237,ballad,1,106464,9.392846408175533,nyp.33433075914659,"A supplement to the two volumes of the second edition of The essay on the archaeology of our popular phrases, terms, and nursery rhymes","Ker, John Bellenden, 1765?-1842",1840
1921,ballad,1,106760,9.366804046459348,mdp.39015010335936,Outlines of rhetoric.,"Genung, John Franklin, 1850-1919",1893
1157,ballad,2,213527,9.3664969769631,mdp.39015068057887,English language and literary criticism :,"Baldwin, James, 1841-1925",1882
1771,ballad,1,107728,9.282637754344274,mdp.39015023566378,"The history of England, from the accession of James I. to that of the Brunswick line,","Macaulay, Catharine, 1731-1791",1763
2621,ballad,2,216182,9.251464044184992,njp.32101007600206,The elements of reading and oratory.,"Mandeville, Henry, 1804-1858",1845
1562,ballad,2,216345,9.244493748411102,mdp.39015031030250,"A history of modern colloquial English,","Wyld, Henry Cecil Kennedy, 1870-1945",1921
47,ballad,14,1515403,9.238466599313846,coo.31924057525606,Mr. Swinburne as a Master of Metre,[none],1909
3852,ballad,1,108606,9.207594423880817,uc1.b3895375,Euphorion :,"Lee, Vernon, 1856-1935",1885
298,ballad,1,108641,9.204628087002146,hvd.hw22jx,"The class-book of etymology,","Lynd, James",1847
217,ballad,1,108785,9.192443811187204,hvd.hwkz44,"Critical and historical essays,","Macaulay, Thomas Babington Macaulay, Baron, 1800-1859",1850
261,ballad,1,109151,9.161620140905718,hvd.hwad7q,Prose works.,"Scott, Walter, Sir, 1771-1832",1834
2605,ballad,1,109177,9.159438343240792,njp.32101013543846,"Elements of rhetoric and literary criticism,","Boyd, James R. (James Robert), 1804-1890",1845
3395,ballad,7,766009,9.138273832291787,nyp.33433070238922,"The royal dictionary,","Boyer, Abel, 1667-1729",1768
2799,ballad,1,109436,9.137760883073211,nyp.33433082515820,"Elements of rhetoric and literary criticism,","Boyd, James R. (James Robert), 1804-1890",1844
122,ballad,2,220085,9.087398050753118,hvd.hxihve,A general pronouncing and explanatory dictionary of the English language.,"Fulton, George",1814
2497,ballad,1,110097,9.082899624876246,njp.32101063584120,An illustration of the principles of elocution ...,"Lacey, William B. (William Brittingham), 1781-1866",1828
4402,ballad,1,110177,9.076304491863093,uc1.$b258020,The class-book of etymology :,"Lynd, James",1848
2893,ballad,1,110297,9.066429730636372,nyp.33433082512017,A progressive course in English for secondary schools :,"Stebbins, Charles M. (Charles Maurice), 1871-",1906
2887,ballad,1,110300,9.066183136899365,nyp.33433082512082,The foundations of rhetoric,"Hill, Adams Sherman, 1833-1910",1893
2634,ballad,1,110349,9.062157337175687,nnc1.cu58485546,"Elements of rhetoric and literary criticism,","Boyd, James R. (James Robert), 1804-1890",1845
890,ballad,2,221172,9.042735970195142,inu.30000099671525,The Saturnian Metre,"Lindsay, W. M. ",1893
4617,ballad,1,110608,9.04093736438594,uva.x001272596,"Essentials of English,","Pearson, Henry Carr, 1871-",1920
2144,ballad,1,111028,9.006737039305401,miun.aam9330.0001.001,The class-book of etymology :,"Lynd, James",1854
3005,ballad,1,111701,8.952471329710567,nyp.33433082502679,Composition and rhetoric :,"Kavana, Rose M. (Rose Mary,), 1867-",1902
1810,ballad,3,335250,8.948545861297537,mdp.39015017655872,Errors of speech and of spelling.,"Brewer, Ebenezer Cobham, 1810-1897",1877
5068,ballad,2,223624,8.94358387292956,coo.31924065856167,"Appendix [to Mr. Ellis's Remarks on ""English Metre""]","Mayor, Joseph B.",1876
34,ballad,2,223624,8.94358387292956,coo.31924065856167,English Metre,"Mayor, Joseph B.",1876
5069,ballad,2,223624,8.94358387292956,coo.31924065856167,Mr. Alexander J. Ellis's Remarks on Mr. Mayor's Two Papers on Rhythm,"Ellis, Alexander J.",1876
5070,ballad,2,223624,8.94358387292956,coo.31924065856167,"Additional Observations [on ""English Metre""]","Ellis, Alexander J.",1876
45,ballad,12,1343221,8.93374954679833,coo.31924057525861,Dactylic' Verse in English,"Omond, Thomas Stewart",1922
126,ballad,1,112021,8.926897635264817,hvd.hxg8jq,Censura literaria.,"Brydges, Egerton, Sir, 1762-1837",1815
4360,ballad,1,112619,8.879496354966747,uc1.$b258620,"Composition and rhetoric based on literary models,","Kavana, Rose M. (Rose Mary,), 1867-",1903
470,ballad,1,113192,8.834546611067921,hvd.32044102851540,Mezzofanti's system of learning languages applied to the study of French ... :,"Roemer, Jean, 1815-1892",1851
3131,ballad,1,113238,8.830957805683603,nyp.33433081988630,An English grammar and reading book for lower forms in classical schools.,"Tancock, Osborne William, 1839-",1878
2266,ballad,12,1362600,8.806693086745927,njp.32101074757202,The imperial dictionary of the English language:,"Ogilvie, John, 1797-1867",1882
458,ballad,1,113720,8.793527963418924,hvd.ah3m3t,A new elucidation of the principles of speech and elocution :,"Bell, Alexander Melville, 1819-1905",1849
1184,ballad,1,114068,8.766700564575517,mdp.39015065774781,"Wilson's Arte of rhetorique, 1560;","Wilson, Thomas, 1525?-1581",1909
147,ballad,1,114364,8.744010352908258,hvd.hx5dkp,"The rise, progress, and present structure of the English language.","Harrison, Matthew, 1792?-1862",1848
2552,ballad,1,114364,8.744010352908258,njp.32101045242938,The school reader.,"Sanders, Charles W. (Charles Walton), 1805-1889",1852
1426,ballad,7,806573,8.67869368302683,mdp.39015050663320,The imperial encyclopaedic dictionary;,"Hunter, Robert, 1823-1897",1901
40,ballad,1,115263,8.675810971430554,coo.31924064968617,Critical and miscellaneous:,"Carlyle, Thomas, 1795-1881",1872
2848,ballad,1,115662,8.645881966419395,nyp.33433082513288,Freshman rhetoric,"Slater, John Rothwell, 1872-",1913
2200,ballad,1,116373,8.59305852732163,njp.32101076451556,Introductory Essay on the Metre of Anglo-Saxon Poetry,"Conybeare, John Josias.",1814
2179,ballad,2,232818,8.590401085826697,njp.32101076533932,English Prosody,(none),1911
793,ballad,2,233045,8.582033512840868,hvd.32044011856838,On Metrical Tests as Applied to Dramatic Poetry.,"Fleay, F[rederick] G[ard].",1874
2328,ballad,1,116594,8.576770674305711,njp.32101072898602,"The mystical poets of the English church,","Osmond, Percy H. (Percy Herbert), b. 1872",1919
2298,ballad,1,116652,8.572506257929568,njp.32101074743285,On the origin and ramifications of the English language.,"Welsford, Henry",1845
2767,ballad,1,116724,8.56721839553134,nyp.33433082522636,"The reader's guide,","Hall, John, 1783-1847",1845
4842,ballad,1,116874,8.55622294094495,wu.89099428583,"A new English grammar,","Carroll, John",1884
3199,ballad,2,233791,8.55464923799462,nyp.33433081638748,"Walker's critical pronouncing dictionary, and expositor of the English language :","Walker, John, 1732-1807",1823
142,ballad,2,234344,8.53446215819479,hvd.hx5gb9,"A critical pronouncing dictionary, and expositor of the English language.","Walker, John, 1732-1807",1840
2933,ballad,1,117276,8.526893823118114,nyp.33433082511548,Elements of rhetoric and literary criticism :,"Boyd, James R. (James Robert), 1804-1890",1858
2209,ballad,6,705212,8.508079839821217,njp.32101076384609,The Art of Translation,"Storr, F.",1908
842,ballad,1,117599,8.503473668993784,inu.32000006890968,"The mystical poets of the English church,","Osmond, Percy H. (Percy Herbert), b. 1872",1919
1531,ballad,1,118075,8.469193309337285,mdp.39015031594768,The complete art of poetry ...,"Gildon, Charles, 1665-1724",1718
1075,ballad,1,118680,8.426019548365353,mdp.49015000900655,The science and art of elocution;,"Fenno, Frank Honywell, 1857-",1878
661,ballad,2,237453,8.4227194434267,hvd.32044086660677,Walker's critical pronouncing dictionary and expositor of the English language :,"Walker, John, 1732-1807",1837
1751,ballad,5,595482,8.396559425809679,mdp.39015024941604,Pamphlets in philology and the humanities,,1876
660,ballad,2,238298,8.392852646686082,hvd.32044086660685,Walker's critical pronouncing dictionary and expositor of the English language :,"Walker, John, 1732-1807",1838
4319,ballad,1,119415,8.374157350416615,uc1.$b266893,"The speaker; or, Miscellaneous pieces,","Enfield, William, 1741-1794",1827
867,ballad,1,119541,8.365330723350148,inu.30000113491777,The speaker;,"Enfield, William, 1741-1797",1808
2267,ballad,2,239368,8.355335717389126,njp.32101074757152,"Critical pronouncing dictionary, and expositor of the English language,","Walker, John, 1732-1807",1850
3828,ballad,2,239382,8.354847064524483,pst.000002036496,Specimens of early English romances to which is prefixed an historical introduction on the rise and progress of romantic composition in France and England,"Ellis, George, 1753-1815, ed",1848
538,ballad,2,239592,8.34752412434472,hvd.32044100036904,"Walker's critical pronouncing dictionary,","Walker, John, 1732-1807",1826
3011,ballad,1,119946,8.337085021593051,nyp.33433082502505,Elements of rhetoric and literary criticism ...,"Boyd, James R. (James Robert), 1804-1890",1856
2980,ballad,1,120344,8.309512730173502,nyp.33433082504584,"The science and art of elocution,","Fenno, Frank Honywell, 1857-",1878
2025,ballad,1,120428,8.30371674361444,mdp.39015004734748,A higher English grammar,"Bain, Alexander, 1818-1903",1879
3846,ballad,2,241576,8.278968109414842,uc1.b3924132,"Accent a Guiding Principle, not Merely of the Old Comic Metres, but Generally of Latin Poetry; and First of Virgil's Hexameters","Key, T. Hewitt",1874
2932,ballad,1,121125,8.25593395252838,nyp.33433082511555,"Elements of rhetoric and literary criticism,","Boyd, James R. (James Robert), 1804-1890",1862
2765,ballad,1,121285,8.245042668095808,nyp.33433082522651,The art of reading.,"Legouvé, Ernest, 1807-1903",1879
700,ballad,6,728329,8.23803528350512,hvd.32044055313134,A critical pronouncing dictionary and expositor of the English language.,"Walker, John, 1732-1807",1822
529,ballad,1,121737,8.214429466801384,hvd.32044102770054,Elements of rhetoric and literary criticism :,"Boyd, James R. (James Robert), 1804-1890",1860
4563,ballad,1,121798,8.210315440319217,uva.x030804021,A manual of elocution founded upon the philosophy of the human voice.,"Mitchell, M. S.",1880
2749,ballad,1,122217,8.182167783532568,nyp.33433082522990,A manual of elocution founded upon the philosophy of the human voice :,"Mitchell, M. S.",1878
2153,ballad,2,244438,8.182033889984373,nc01.ark:/13960/t1hh7nb97,The model 20th century speaker :,,1902
1818,ballad,9,1100445,8.178509602933358,mdp.39015016898432,Parallelism: The Basis of Biblical Verse,"Moulton, Richard G",1895
2808,ballad,3,368225,8.14719261321203,nyp.33433082515697,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1849
2807,ballad,3,368590,8.139124772782766,nyp.33433082515705,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1850
4359,ballad,1,122891,8.137292397327712,uc1.$b258621,Oral composition;,"Ward, Cornelia Carhart, 1878-",1914
2802,ballad,3,368753,8.13552703300041,nyp.33433082515796,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1829
2805,ballad,3,369080,8.128319063617644,nyp.33433082515721,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1860
2801,ballad,3,369374,8.121849399253874,nyp.33433082515804,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1873
2150,ballad,3,370356,8.100314292194538,nc01.ark:/13960/t5x64b243,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1853
478,ballad,3,371261,8.080568656551591,hvd.32044102846094,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1856
345,ballad,1,123756,8.080416303047933,hvd.hn5x35,Elements of rhetoric and literary criticism :,"Boyd, James R. (James Robert), 1804-1890",1852
1314,ballad,1,123770,8.079502302658156,mdp.39015059398308,The Quarterly journal of public speaking.,,1915
2798,ballad,3,371411,8.077305195591945,nyp.33433082518048,Lectures on rhetoric and belles lettres ...,"Blair, Hugh, 1718-1800",1833
523,ballad,3,371917,8.066315871551987,hvd.32044102770138,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1858
1844,ballad,2,248330,8.053799379857448,mdp.39015015383279,Versification and the Edinburgh Academy,(none),1825
3066,ballad,2,248343,8.053377787978723,nyp.33433082310958,An English grammar;,"Mätzner, Eduard Adolf Ferdinand, 1805-1892",1874
2446,ballad,1,124413,8.037745251701992,njp.32101064792292,A manual of elocution founded upon the philosophy of the human voice,"Mitchell, M. S.",1869
3383,ballad,1,124588,8.026455196327094,nyp.33433074380662,On Greek and English Versification,"Malden, Henry.",1848
2806,ballad,6,748211,8.019128294024013,nyp.33433082515713,Lectures on rhetoric and belles lettres,"Blair, Hugh, 1718-1800",1854
4557,ballad,3,374389,8.013055939143511,umn.31951002169893g,Lectures on rhetoric and belles lettres.,"Blair, Hugh, 1718-1800",1833
2748,ballad,1,125005,7.999680012799489,nyp.33433082523006,"A manual of elocution,","Mitchell, M. S.",1871
171,ballad,1,125223,7.985753415906023,hvd.hwsk5c,A manual of elocution founded upon the philosophy of the human voice :,"Mitchell, M. S.",1870
189,ballad,2,251128,7.964066133605174,hvd.hwpa6m,"A rhyming dictionary, answering at the same time the purposes of spelling and pronouncing the English language ...","Walker, John, 1732-1807",1824
905,ballad,1,125588,7.962544192120267,inu.30000035051881,A grammar of rhetoric and polite literature :,"Jamieson, Alexander",1821
1517,ballad,1,125829,7.947293549181826,mdp.39015033595805,Author's & printer's dictionary;,"Collins, F. Howard (Frederick Howard), 1857-1910",1912
2628,ballad,1,125868,7.944831092890965,nnc1.cu58512900,A general critical grammar of the Inglish language :,"Oliver, Samuel",1825
3480,ballad,1,125886,7.943695089207695,nyp.33433069254161,"Words and their uses, past and present.","White, Richard Grant, 1821-1885",1871
3865,ballad,2,251961,7.937736395712035,uc1.b3794204,"Beaumont, Fletcher, and Massinger","Boyle, Robert",1887
4585,ballad,5,632800,7.9013906447534765,uva.x030396231,The Treasury of knowledge and library of reference ...,,1850
5,ballad,7,886956,7.892161505193042,chi.78323978,English Rhythm,"Alden, Raymond Macdonald",1911
1197,ballad,1,126890,7.880841673890771,mdp.39015065433420,The works of Joseph Addison;,"Addison, Joseph, 1672-1719",1854
3368,ballad,1,126932,7.8782340150631835,nyp.33433074392089,Pronouncing vocabulary of geographical and personal names.,"Longley, Elias, 1822-1899",1857
3917,ballad,3,380818,7.877778886502213,uc1.b3350557,"Introduction to the literature of Europe in the fifteenth, sixteenth, and seventeenth centuries.","Hallam, Henry, 1777-1859",1884
2775,ballad,1,127162,7.863984523678457,nyp.33433082522537,Studies in elocution;,"Lowry, Alfred S.",1908
1671,ballad,1,127231,7.859719722394699,mdp.39015030868841,A guide to English composition.,"Brewer, Ebenezer Cobham, 1810-1897",1878
3286,ballad,1,127380,7.850525985241012,nyp.33433074860689,"Mirror for magistrates,",,1815
2500,ballad,1,127464,7.845352413230402,njp.32101063584088,"A compendium of the principles of elocution,","Gummere, Samuel R., 1789-1866",1857
564,ballad,1,128395,7.788465282916002,hvd.32044097071468,"The fourth reader, or, Exercises in reading and speaking :","Town, Salem, 1779-1864",1847
3002,ballad,1,128444,7.78549406745352,nyp.33433082502786,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1816
3004,ballad,1,128767,7.765964882306802,nyp.33433082502760,Elements of criticism,"Kames, Henry Home, Lord, 1696-1782",1819
2408,ballad,1,129003,7.751757711060983,njp.32101067671543,"A help to elocution, containig three essays:",,1780
5063,ballad,2,258743,7.729677711087835,nyp.33433081638763,"A dictionary of the English language,","Walker, John, 1732-1807",1779
2989,ballad,1,129597,7.716227999104917,nyp.33433082502984,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1772
3748,ballad,1,129892,7.698703538324145,nyp.33433066585708,"Elements of criticism,","Kames, Henry Home, Lord, 1696-1782",1807
1939,ballad,1,131513,7.603811030088281,mdp.39015009136568,Elements of criticism.,"Kames, Henry Home, Lord, 1696-1782",1788
2482,ballad,1,131702,7.592899120742282,njp.32101063584450,Wiley's elocution and oratory:,"Wiley, Charles Albert",1869
2357,ballad,1,132920,7.523322299127295,njp.32101072897786,English composition and rhetoric.,"Bain, Alexander, 1818-1903",1890
3494,ballad,1,133014,7.5180056234682064,nyp.33433069253569,The teaching of English in the elementary and the secondary school.,"Carpenter, George Rice, 1863-1909",1905
797,ballad,4,532514,7.511539602714671,hvd.32044011432754,The Art of Measuring Verses,"W[helpley], J. D.",1848
